uid;assembly;planned_date;progdate;plan_date;length;length_thick;width;width_thick;height;plan;pod;pod_name;project_id
23159;3040 2k;NULL;NULL;NULL;12.025;NULL;0.5;NULL;0.4;2020.12.04;NULL;NULL;P20196
23160;3045 2k;NULL;NULL;NULL;12.025;NULL;0.5;NULL;0.4;2020.12.04;NULL;NULL;P20196
23161;3040 2k;NULL;NULL;NULL;12.025;NULL;0.5;NULL;0.4;2020.12.04;NULL;NULL;P20196
23162;3055 2k;NULL;NULL;NULL;11.875;NULL;0.5;NULL;0.4;2020.12.04;NULL;NULL;P20196
23163;3050 2k;NULL;NULL;NULL;11.875;NULL;0.5;NULL;0.4;2020.12.04;NULL;NULL;P20196
23164;3050 2k;NULL;NULL;NULL;11.875;NULL;0.5;NULL;0.4;2020.12.04;NULL;NULL;P20196
23165;3055 2k;NULL;NULL;NULL;11.875;NULL;0.5;NULL;0.4;2020.12.04;NULL;NULL;P20196
23166;3050 2k;NULL;NULL;NULL;11.875;NULL;0.5;NULL;0.4;2020.12.04;NULL;NULL;P20196
23167;4010;NULL;NULL;NULL;19.26;NULL;0.6;NULL;1.5;2020.12.04;NULL;NULL;P20196
23214;2030;NULL;NULL;NULL;4.98;NULL;0.27;NULL;1.2;2020.11.27;NULL;NULL;P20196
23079;P-03;NULL;NULL;NULL;13.24;NULL;0.5;NULL;0.6;2020.10.26;NULL;NULL;P20218
23092;P-04V;NULL;NULL;NULL;13.24;NULL;0.5;NULL;0.6;2020.10.26;NULL;NULL;P20218
23093;P-04V;NULL;NULL;NULL;13.24;NULL;0.5;NULL;0.6;2020.10.26;NULL;NULL;P20218
23094;P-05V;NULL;NULL;NULL;13.395;NULL;0.5;NULL;0.6;2020.10.26;NULL;NULL;P20218
23095;P-06V;NULL;NULL;NULL;13.4;NULL;0.5;NULL;0.6;2020.10.26;NULL;NULL;P20218
23096;P-07;NULL;NULL;NULL;14.34;NULL;0.5;NULL;0.6;2020.10.26;NULL;NULL;P20218
23097;P-07V;NULL;NULL;NULL;14.34;NULL;0.5;NULL;0.6;2020.10.26;NULL;NULL;P20218
23098;P-08;NULL;NULL;NULL;13.395;NULL;0.5;NULL;0.6;2020.10.26;NULL;NULL;P20218
23099;P-09V;NULL;NULL;NULL;14.5;NULL;0.5;NULL;0.6;2020.10.26;NULL;NULL;P20218
23100;P-10;NULL;NULL;NULL;13.58;NULL;0.4;NULL;0.5;2020.10.26;NULL;NULL;P20218
23091;P-04V;NULL;NULL;NULL;13.24;NULL;0.5;NULL;0.6;2020.10.26;NULL;NULL;P20218
23090;P-04;NULL;NULL;NULL;13.24;NULL;0.5;NULL;0.6;2020.10.26;NULL;NULL;P20218
23089;P-04;NULL;NULL;NULL;13.24;NULL;0.5;NULL;0.6;2020.10.26;NULL;NULL;P20218
23080;P-03;NULL;NULL;NULL;13.24;NULL;0.5;NULL;0.6;2020.10.26;NULL;NULL;P20218
23081;P-03;NULL;NULL;NULL;13.24;NULL;0.5;NULL;0.6;2020.10.26;NULL;NULL;P20218
23082;P-03V;NULL;NULL;NULL;13.24;NULL;0.5;NULL;0.6;2020.10.26;NULL;NULL;P20218
23083;P-03V;NULL;NULL;NULL;13.24;NULL;0.5;NULL;0.6;2020.10.26;NULL;NULL;P20218
23084;P-04;NULL;NULL;NULL;13.24;NULL;0.5;NULL;0.6;2020.10.26;NULL;NULL;P20218
23085;P-04;NULL;NULL;NULL;13.24;NULL;0.5;NULL;0.6;2020.10.26;NULL;NULL;P20218
23086;P-04;NULL;NULL;NULL;13.24;NULL;0.5;NULL;0.6;2020.10.26;NULL;NULL;P20218
23087;P-04;NULL;NULL;NULL;13.24;NULL;0.5;NULL;0.6;2020.10.26;NULL;NULL;P20218
23088;P-04;NULL;NULL;NULL;13.24;NULL;0.5;NULL;0.6;2020.10.26;NULL;NULL;P20218
23101;P-10;NULL;NULL;NULL;13.58;NULL;0.4;NULL;0.5;2020.10.26;NULL;NULL;P20218
23102;P-10;NULL;NULL;NULL;13.58;NULL;0.4;NULL;0.5;2020.10.26;NULL;NULL;P20218
23103;P-10;NULL;NULL;NULL;13.58;NULL;0.4;NULL;0.5;2020.10.26;NULL;NULL;P20218
23116;3080 2k;NULL;NULL;NULL;11.736;NULL;0.7;NULL;0.7;2020.12.10;NULL;NULL;P20196
23117;3025 2k;NULL;NULL;NULL;11.325;NULL;0.7;NULL;0.7;2020.12.10;NULL;NULL;P20196
23126;3030 2k;NULL;NULL;NULL;11.325;NULL;0.55;NULL;0.55;2020.12.10;NULL;NULL;P20196
23127;3010 kn;NULL;NULL;NULL;11.73;NULL;0.5;NULL;0.5;2020.12.04;NULL;NULL;P20196
23128;3015 kn;NULL;NULL;NULL;11.73;NULL;0.5;NULL;0.5;2020.12.04;NULL;NULL;P20196
23129;3010 kn;NULL;NULL;NULL;11.73;NULL;0.5;NULL;0.5;2020.12.04;NULL;NULL;P20196
23130;3010 kn;NULL;NULL;NULL;11.73;NULL;0.5;NULL;0.5;2020.12.04;NULL;NULL;P20196
23131;3010 kn;NULL;NULL;NULL;11.73;NULL;0.5;NULL;0.5;2020.12.04;NULL;NULL;P20196
23132;3010 kn;NULL;NULL;NULL;11.73;NULL;0.5;NULL;0.5;2020.12.04;NULL;NULL;P20196
23115;3090 2k;NULL;NULL;NULL;11.736;NULL;0.7;NULL;0.7;2020.12.10;NULL;NULL;P20196
23114;3100 2k;NULL;NULL;NULL;12.836;NULL;0.7;NULL;0.7;2020.12.10;NULL;NULL;P20196
23113;3025 2k;NULL;NULL;NULL;11.325;NULL;0.7;NULL;0.7;2020.12.10;NULL;NULL;P20196
23104;P-10V;NULL;NULL;NULL;13.58;NULL;0.4;NULL;0.5;2020.10.26;NULL;NULL;P20218
23105;P-10V;NULL;NULL;NULL;13.58;NULL;0.4;NULL;0.5;2020.10.26;NULL;NULL;P20218
23106;P-11;NULL;NULL;NULL;13.36;NULL;0.4;NULL;0.5;2020.10.26;NULL;NULL;P20218
23107;P-11V;NULL;NULL;NULL;13.36;NULL;0.4;NULL;0.5;2020.10.26;NULL;NULL;P20218
23108;P-12;NULL;NULL;NULL;13.4;NULL;0.5;NULL;0.6;2020.10.26;NULL;NULL;P20218
23109;P-12;NULL;NULL;NULL;13.4;NULL;0.5;NULL;0.6;2020.10.26;NULL;NULL;P20218
23110;3080 2k;NULL;NULL;NULL;11.736;NULL;0.7;NULL;0.7;2020.12.10;NULL;NULL;P20196
23111;3025 2k;NULL;NULL;NULL;11.325;NULL;0.7;NULL;0.7;2020.12.10;NULL;NULL;P20196
23112;3025 2k;NULL;NULL;NULL;11.325;NULL;0.7;NULL;0.7;2020.12.10;NULL;NULL;P20196
23133;3010 kn;NULL;NULL;NULL;11.73;NULL;0.5;NULL;0.5;2020.12.04;NULL;NULL;P20196
22830;6000;NULL;NULL;NULL;5.98;NULL;0.29;NULL;1.5;2020.10.05;NULL;NULL;P20197
22843;6006;NULL;NULL;NULL;5.98;NULL;0.29;NULL;1.5;2020.10.05;NULL;NULL;P20197
22844;6010;NULL;NULL;NULL;6.24;NULL;0.29;NULL;1.5;2020.10.06;NULL;NULL;P20197
22845;6012;NULL;NULL;NULL;5.98;NULL;0.29;NULL;1.5;2020.10.06;NULL;NULL;P20197
22846;6014;NULL;NULL;NULL;5.98;NULL;0.29;NULL;1.5;2020.10.06;NULL;NULL;P20197
22847;6016;NULL;NULL;NULL;6.85;NULL;0.29;NULL;1.5;2020.10.06;NULL;NULL;P20197
22848;6100;NULL;NULL;NULL;4.98;NULL;0.29;NULL;1.5;2020.10.06;NULL;NULL;P20197
22849;6100;NULL;NULL;NULL;4.98;NULL;0.29;NULL;1.5;2020.10.06;NULL;NULL;P20197
22850;6102;NULL;NULL;NULL;5.41;NULL;0.29;NULL;1.5;2020.10.06;NULL;NULL;P20197
22851;6106;NULL;NULL;NULL;4.98;NULL;0.29;NULL;1.5;2020.10.06;NULL;NULL;P20197
22842;6008;NULL;NULL;NULL;5.98;NULL;0.29;NULL;1.5;2020.10.05;NULL;NULL;P20197
22841;6000;NULL;NULL;NULL;5.98;NULL;0.29;NULL;1.5;2020.10.05;NULL;NULL;P20197
22840;6004;NULL;NULL;NULL;5.98;NULL;0.29;NULL;1.5;2020.10.05;NULL;NULL;P20197
22831;6000;NULL;NULL;NULL;5.98;NULL;0.29;NULL;1.5;2020.10.05;NULL;NULL;P20197
22832;6002;NULL;NULL;NULL;6.24;NULL;0.29;NULL;1.5;2020.10.05;NULL;NULL;P20197
22833;6000;NULL;NULL;NULL;5.98;NULL;0.29;NULL;1.5;2020.10.05;NULL;NULL;P20197
22834;6000;NULL;NULL;NULL;5.98;NULL;0.29;NULL;1.5;2020.10.05;NULL;NULL;P20197
22835;6000;NULL;NULL;NULL;5.98;NULL;0.29;NULL;1.5;2020.10.05;NULL;NULL;P20197
22836;6002;NULL;NULL;NULL;6.24;NULL;0.29;NULL;1.5;2020.10.05;NULL;NULL;P20197
22837;6000;NULL;NULL;NULL;5.98;NULL;0.29;NULL;1.5;2020.10.05;NULL;NULL;P20197
22838;6000;NULL;NULL;NULL;5.98;NULL;0.29;NULL;1.5;2020.10.05;NULL;NULL;P20197
22839;6000;NULL;NULL;NULL;5.98;NULL;0.29;NULL;1.5;2020.10.05;NULL;NULL;P20197
22852;6200;NULL;NULL;NULL;4.98;NULL;0.29;NULL;1.5;2020.10.06;NULL;NULL;P20197
22853;6202;NULL;NULL;NULL;5.24;NULL;0.29;NULL;1.5;2020.10.06;NULL;NULL;P20197
22854;6104;NULL;NULL;NULL;5.41;NULL;0.29;NULL;1.5;2020.10.06;NULL;NULL;P20197
22867;GT-01;NULL;NULL;NULL;3;NULL;2.34;NULL;4.25;2017.01.01;NULL;NULL;PGYGAL
22868;GP-01;NULL;NULL;NULL;1.85;NULL;2.155;NULL;0.12;2017.01.01;NULL;NULL;PGYGAL
22869;GP-02;NULL;NULL;NULL;1.155;NULL;2.155;NULL;0.15;2017.01.01;NULL;NULL;PGYGAL
22870;GP-03;NULL;NULL;NULL;0.2;NULL;2.155;NULL;0.1;2017.01.01;NULL;NULL;PGYGAL
22871;GP-01;NULL;NULL;NULL;1.85;NULL;2.155;NULL;0.12;2017.01.01;NULL;NULL;PGYGAL
22872;GP-02;NULL;NULL;NULL;1.155;NULL;2.155;NULL;0.15;2017.01.01;NULL;NULL;PGYGAL
22873;GP-03;NULL;NULL;NULL;0.2;NULL;2.155;NULL;0.1;2017.01.01;NULL;NULL;PGYGAL
22874;6300;NULL;NULL;NULL;10.67;NULL;0.29;NULL;1.5;2020.10.07;NULL;NULL;P20197
22875;6302;NULL;NULL;NULL;10.24;NULL;0.29;NULL;1.5;2020.10.06;NULL;NULL;P20197
22866;GT-01;NULL;NULL;NULL;3;NULL;2.34;NULL;4.25;2017.01.01;NULL;NULL;PGYGAL
22865;GP-03;NULL;NULL;NULL;0.2;NULL;2.155;NULL;0.1;2017.01.01;NULL;NULL;PGYGAL
22864;GP-02;NULL;NULL;NULL;1.155;NULL;2.155;NULL;0.15;2017.01.01;NULL;NULL;PGYGAL
22855;6204;NULL;NULL;NULL;4.98;NULL;0.29;NULL;1.5;2020.10.06;NULL;NULL;P20197
22856;GT-01;NULL;NULL;NULL;3;NULL;2.34;NULL;4.25;2017.01.01;NULL;NULL;PGYGAL
22857;GT-01;NULL;NULL;NULL;3;NULL;2.34;NULL;4.25;2017.01.01;NULL;NULL;PGYGAL
22858;GF-01 (L);NULL;NULL;NULL;4.45;NULL;2.54;NULL;0.18;2017.01.01;NULL;NULL;PGYGAL
22859;GF-01 (L);NULL;NULL;NULL;4.45;NULL;2.54;NULL;0.18;2017.01.01;NULL;NULL;PGYGAL
22860;GP-01;NULL;NULL;NULL;1.85;NULL;2.155;NULL;0.12;2017.01.01;NULL;NULL;PGYGAL
22861;GP-02;NULL;NULL;NULL;1.155;NULL;2.155;NULL;0.15;2017.01.01;NULL;NULL;PGYGAL
22862;GP-03;NULL;NULL;NULL;0.2;NULL;2.155;NULL;0.1;2017.01.01;NULL;NULL;PGYGAL
22863;GP-01;NULL;NULL;NULL;1.85;NULL;2.155;NULL;0.12;2017.01.01;NULL;NULL;PGYGAL
22876;4000;NULL;NULL;NULL;19.87;NULL;0.5;NULL;1.2;2020.10.08;NULL;NULL;P20202
22783;F-KP/1;NULL;NULL;NULL;5.54;NULL;1.295;NULL;0.06;2020.09.08;NULL;NULL;P20013
22796;F-KP/6;NULL;NULL;NULL;2.77;NULL;1.77;NULL;0.06;2020.09.08;NULL;NULL;P20013
22797;F-KP/2;NULL;NULL;NULL;5.54;NULL;1.295;NULL;0.06;2020.09.08;NULL;NULL;P20013
22798;F-KP/3;NULL;NULL;NULL;5.54;NULL;1.295;NULL;0.06;2020.09.08;NULL;NULL;P20013
22799;3000;NULL;NULL;NULL;12.83;NULL;0.6;NULL;0.6;2020.09.22;NULL;NULL;P20189
22800;3000;NULL;NULL;NULL;12.83;NULL;0.6;NULL;0.6;2020.09.22;NULL;NULL;P20189
22801;3000;NULL;NULL;NULL;12.83;NULL;0.6;NULL;0.6;2020.09.22;NULL;NULL;P20189
22802;3000;NULL;NULL;NULL;12.83;NULL;0.6;NULL;0.6;2020.09.22;NULL;NULL;P20189
22803;IIIE-KP/02 MĂ“D.;NULL;NULL;NULL;6.038;NULL;1.3;NULL;0.06;2020.09.21;NULL;NULL;P20013
22804;IIIE-KP/12 MĂ“D.;NULL;NULL;NULL;7.06;NULL;1.3;NULL;0.06;2020.09.21;NULL;NULL;P20013
22795;F-KP/6;NULL;NULL;NULL;2.77;NULL;1.77;NULL;0.06;2020.09.08;NULL;NULL;P20013
22794;F-KP/5;NULL;NULL;NULL;3.44;NULL;1.495;NULL;0.06;2020.09.08;NULL;NULL;P20013
22793;F-KP/5;NULL;NULL;NULL;3.44;NULL;1.495;NULL;0.06;2020.09.08;NULL;NULL;P20013
22784;F-KP/1;NULL;NULL;NULL;5.54;NULL;1.295;NULL;0.06;2020.09.08;NULL;NULL;P20013
22785;F-KP/1;NULL;NULL;NULL;5.54;NULL;1.295;NULL;0.06;2020.09.08;NULL;NULL;P20013
22786;F-KP/1;NULL;NULL;NULL;5.54;NULL;1.295;NULL;0.06;2020.09.08;NULL;NULL;P20013
22787;F-KP/4;NULL;NULL;NULL;3.44;NULL;1.295;NULL;0.06;2020.09.08;NULL;NULL;P20013
22788;F-KP/4;NULL;NULL;NULL;3.44;NULL;1.295;NULL;0.06;2020.09.08;NULL;NULL;P20013
22789;F-KP/4;NULL;NULL;NULL;3.44;NULL;1.295;NULL;0.06;2020.09.08;NULL;NULL;P20013
22790;F-KP/4;NULL;NULL;NULL;3.44;NULL;1.295;NULL;0.06;2020.09.08;NULL;NULL;P20013
22791;F-KP/4;NULL;NULL;NULL;3.44;NULL;1.295;NULL;0.06;2020.09.08;NULL;NULL;P20013
22792;F-KP/4;NULL;NULL;NULL;3.44;NULL;1.295;NULL;0.06;2020.09.08;NULL;NULL;P20013
22805;IIIE-KP/22 MĂ“D.;NULL;NULL;NULL;5.745;NULL;1.285;NULL;0.06;2020.09.21;NULL;NULL;P20013
22806;IIIE-KP/03 MĂ“D.;NULL;NULL;NULL;6.038;NULL;1.465;NULL;0.06;2020.09.21;NULL;NULL;P20013
22807;IIIE-KP/21 MĂ“D.;NULL;NULL;NULL;5.745;NULL;1.3;NULL;0.06;2020.09.21;NULL;NULL;P20013
22820;1000;NULL;NULL;NULL;1.1;NULL;1.1;NULL;1;2020.09.30;NULL;NULL;P20155
22821;1000;NULL;NULL;NULL;1.1;NULL;1.1;NULL;1;2020.09.30;NULL;NULL;P20155
22822;1000;NULL;NULL;NULL;1.1;NULL;1.1;NULL;1;2020.09.30;NULL;NULL;P20155
22823;1000;NULL;NULL;NULL;1.1;NULL;1.1;NULL;1;2020.09.30;NULL;NULL;P20155
22824;1000;NULL;NULL;NULL;1.1;NULL;1.1;NULL;1;2020.09.30;NULL;NULL;P20155
22825;1001;NULL;NULL;NULL;1.1;NULL;1.1;NULL;1;2020.09.30;NULL;NULL;P20155
22826;1001;NULL;NULL;NULL;1.1;NULL;1.1;NULL;1;2020.09.30;NULL;NULL;P20155
22827;1000;NULL;NULL;NULL;1.1;NULL;1.1;NULL;1;2020.09.30;NULL;NULL;P20155
22828;49504;NULL;NULL;NULL;12.45;NULL;0.26;NULL;0.6;2020.09.28;NULL;NULL;P20161
22819;1000;NULL;NULL;NULL;1.1;NULL;1.1;NULL;1;2020.09.30;NULL;NULL;P20155
22818;1000;NULL;NULL;NULL;1.1;NULL;1.1;NULL;1;2020.09.30;NULL;NULL;P20155
22817;1000;NULL;NULL;NULL;1.1;NULL;1.1;NULL;1;2020.09.30;NULL;NULL;P20155
22808;1000;NULL;NULL;NULL;1.1;NULL;1.1;NULL;1;2020.09.30;NULL;NULL;P20155
22809;1000;NULL;NULL;NULL;1.1;NULL;1.1;NULL;1;2020.09.30;NULL;NULL;P20155
22810;1000;NULL;NULL;NULL;1.1;NULL;1.1;NULL;1;2020.09.30;NULL;NULL;P20155
22811;1000;NULL;NULL;NULL;1.1;NULL;1.1;NULL;1;2020.09.30;NULL;NULL;P20155
22812;1000;NULL;NULL;NULL;1.1;NULL;1.1;NULL;1;2020.09.30;NULL;NULL;P20155
22813;1000;NULL;NULL;NULL;1.1;NULL;1.1;NULL;1;2020.09.30;NULL;NULL;P20155
22814;1000;NULL;NULL;NULL;1.1;NULL;1.1;NULL;1;2020.09.30;NULL;NULL;P20155
22815;1000;NULL;NULL;NULL;1.1;NULL;1.1;NULL;1;2020.09.30;NULL;NULL;P20155
22816;1000;NULL;NULL;NULL;1.1;NULL;1.1;NULL;1;2020.09.30;NULL;NULL;P20155
22829;6000;NULL;NULL;NULL;5.98;NULL;0.29;NULL;1.5;2020.10.05;NULL;NULL;P20197
22924;3404;NULL;NULL;NULL;8.75;NULL;0.4;NULL;0.4;2020.11.11;NULL;NULL;P20209
22937;4101;NULL;NULL;NULL;6.36;NULL;0.3;NULL;0.5;2020.11.12;NULL;NULL;P20209
22938;4101;NULL;NULL;NULL;6.36;NULL;0.3;NULL;0.5;2020.11.12;NULL;NULL;P20209
22939;4101;NULL;NULL;NULL;6.36;NULL;0.3;NULL;0.5;2020.11.12;NULL;NULL;P20209
22940;4101;NULL;NULL;NULL;6.36;NULL;0.3;NULL;0.5;2020.11.12;NULL;NULL;P20209
22941;4101;NULL;NULL;NULL;6.36;NULL;0.3;NULL;0.5;2020.11.12;NULL;NULL;P20209
22942;4101;NULL;NULL;NULL;6.36;NULL;0.3;NULL;0.5;2020.11.12;NULL;NULL;P20209
22943;4101;NULL;NULL;NULL;6.36;NULL;0.3;NULL;0.5;2020.11.12;NULL;NULL;P20209
22944;4101;NULL;NULL;NULL;6.36;NULL;0.3;NULL;0.5;2020.11.12;NULL;NULL;P20209
22945;4101;NULL;NULL;NULL;6.36;NULL;0.3;NULL;0.5;2020.11.12;NULL;NULL;P20209
22936;4101;NULL;NULL;NULL;6.36;NULL;0.3;NULL;0.5;2020.11.12;NULL;NULL;P20209
22935;4101;NULL;NULL;NULL;6.36;NULL;0.3;NULL;0.5;2020.11.12;NULL;NULL;P20209
22934;4101;NULL;NULL;NULL;6.36;NULL;0.3;NULL;0.5;2020.11.12;NULL;NULL;P20209
22925;3404;NULL;NULL;NULL;8.75;NULL;0.4;NULL;0.4;2020.11.11;NULL;NULL;P20209
22926;3403;NULL;NULL;NULL;8.75;NULL;0.4;NULL;0.4;2020.11.11;NULL;NULL;P20209
22927;3403;NULL;NULL;NULL;8.75;NULL;0.4;NULL;0.4;2020.11.11;NULL;NULL;P20209
22928;4101;NULL;NULL;NULL;6.36;NULL;0.3;NULL;0.5;2020.11.12;NULL;NULL;P20209
22929;4101;NULL;NULL;NULL;6.36;NULL;0.3;NULL;0.5;2020.11.12;NULL;NULL;P20209
22930;4101;NULL;NULL;NULL;6.36;NULL;0.3;NULL;0.5;2020.11.12;NULL;NULL;P20209
22931;4101;NULL;NULL;NULL;6.36;NULL;0.3;NULL;0.5;2020.11.12;NULL;NULL;P20209
22932;4101;NULL;NULL;NULL;6.36;NULL;0.3;NULL;0.5;2020.11.12;NULL;NULL;P20209
22933;4101;NULL;NULL;NULL;6.36;NULL;0.3;NULL;0.5;2020.11.12;NULL;NULL;P20209
22946;4101;NULL;NULL;NULL;6.36;NULL;0.3;NULL;0.5;2020.11.12;NULL;NULL;P20209
22947;4103;NULL;NULL;NULL;3.04;NULL;0.3;NULL;0.4;2020.11.12;NULL;NULL;P20209
22948;4103;NULL;NULL;NULL;3.04;NULL;0.3;NULL;0.4;2020.11.12;NULL;NULL;P20209
22961;3500;NULL;NULL;NULL;10.05;NULL;0.4;NULL;0.5;2020.11.11;NULL;NULL;P20209
22962;3612;NULL;NULL;NULL;4.5;NULL;0.3;NULL;0.3;2020.11.11;NULL;NULL;P20209
22963;3609;NULL;NULL;NULL;4.5;NULL;0.3;NULL;0.3;2020.11.11;NULL;NULL;P20209
22964;3600;NULL;NULL;NULL;4.5;NULL;0.3;NULL;0.3;2020.11.11;NULL;NULL;P20209
22965;3606;NULL;NULL;NULL;4.5;NULL;0.3;NULL;0.3;2020.11.11;NULL;NULL;P20209
22966;3611;NULL;NULL;NULL;4.5;NULL;0.3;NULL;0.3;2020.11.11;NULL;NULL;P20209
22967;3611;NULL;NULL;NULL;4.5;NULL;0.3;NULL;0.3;2020.11.11;NULL;NULL;P20209
22968;3611;NULL;NULL;NULL;4.5;NULL;0.3;NULL;0.3;2020.11.11;NULL;NULL;P20209
22969;3611;NULL;NULL;NULL;4.5;NULL;0.3;NULL;0.3;2020.11.11;NULL;NULL;P20209
22960;3501;NULL;NULL;NULL;10.05;NULL;0.4;NULL;0.5;2020.11.11;NULL;NULL;P20209
22959;3502;NULL;NULL;NULL;10.85;NULL;0.4;NULL;0.5;2020.11.11;NULL;NULL;P20209
22958;3503;NULL;NULL;NULL;10.85;NULL;0.4;NULL;0.5;2020.11.11;NULL;NULL;P20209
22949;4102;NULL;NULL;NULL;3.51;NULL;0.3;NULL;0.4;2020.11.12;NULL;NULL;P20209
22950;4100;NULL;NULL;NULL;2.52;NULL;0.3;NULL;0.4;2020.11.12;NULL;NULL;P20209
22951;3400;NULL;NULL;NULL;9.2;NULL;0.4;NULL;0.4;2020.11.11;NULL;NULL;P20209
22952;3413;NULL;NULL;NULL;9.2;NULL;0.4;NULL;0.4;2020.11.11;NULL;NULL;P20209
22953;3508;NULL;NULL;NULL;10.1;NULL;0.4;NULL;0.5;2020.11.11;NULL;NULL;P20209
22954;3508;NULL;NULL;NULL;10.1;NULL;0.4;NULL;0.5;2020.11.11;NULL;NULL;P20209
22955;3507;NULL;NULL;NULL;10.85;NULL;0.4;NULL;0.5;2020.11.11;NULL;NULL;P20209
22956;3506;NULL;NULL;NULL;10.85;NULL;0.4;NULL;0.5;2020.11.11;NULL;NULL;P20209
22957;3504;NULL;NULL;NULL;11.6;NULL;0.4;NULL;0.5;2020.11.11;NULL;NULL;P20209
22970;3610;NULL;NULL;NULL;4.5;NULL;0.3;NULL;0.3;2020.11.11;NULL;NULL;P20209
22877;4000;NULL;NULL;NULL;19.87;NULL;0.5;NULL;1.2;2020.10.08;NULL;NULL;P20202
22890;3030;NULL;NULL;NULL;7.2;NULL;0.4;NULL;0.4;2020.10.21;NULL;NULL;P20202
22891;3010V;NULL;NULL;NULL;7.5;NULL;0.4;NULL;0.3;2020.10.21;NULL;NULL;P20202
22892;3032V;NULL;NULL;NULL;7.2;NULL;0.4;NULL;0.4;2020.10.21;NULL;NULL;P20202
22893;3035;NULL;NULL;NULL;7.2;NULL;0.4;NULL;0.4;2020.10.21;NULL;NULL;P20202
22894;3036V;NULL;NULL;NULL;7.2;NULL;0.4;NULL;0.4;2020.10.21;NULL;NULL;P20202
22895;GF-01 (L);NULL;NULL;NULL;4.45;NULL;2.54;NULL;0.18;2017.01.01;NULL;NULL;PGYGAL
22896;GT-01;NULL;NULL;NULL;3;NULL;2.34;NULL;4.25;2017.01.01;NULL;NULL;PGYGAL
22897;GF-01 (L);NULL;NULL;NULL;4.45;NULL;2.54;NULL;0.18;2017.01.01;NULL;NULL;PGYGAL
22898;GT-01;NULL;NULL;NULL;3;NULL;2.34;NULL;4.25;2017.01.01;NULL;NULL;PGYGAL
22889;3002;NULL;NULL;NULL;7.35;NULL;0.4;NULL;0.3;2020.10.21;NULL;NULL;P20202
22888;3000;NULL;NULL;NULL;7.35;NULL;0.4;NULL;0.3;2020.10.21;NULL;NULL;P20202
22887;3020V;NULL;NULL;NULL;7.05;NULL;0.4;NULL;0.4;2020.10.15;NULL;NULL;P20202
22878;4000;NULL;NULL;NULL;19.87;NULL;0.5;NULL;1.2;2020.10.08;NULL;NULL;P20202
22879;4002;NULL;NULL;NULL;19.87;NULL;0.5;NULL;1.2;2020.10.08;NULL;NULL;P20202
22880;3020;NULL;NULL;NULL;7.05;NULL;0.4;NULL;0.4;2020.10.15;NULL;NULL;P20202
22881;3020;NULL;NULL;NULL;7.05;NULL;0.4;NULL;0.4;2020.10.15;NULL;NULL;P20202
22882;3020V;NULL;NULL;NULL;7.05;NULL;0.4;NULL;0.4;2020.10.15;NULL;NULL;P20202
22883;3020V;NULL;NULL;NULL;7.05;NULL;0.4;NULL;0.4;2020.10.15;NULL;NULL;P20202
22884;3020;NULL;NULL;NULL;7.05;NULL;0.4;NULL;0.4;2020.10.15;NULL;NULL;P20202
22885;3020;NULL;NULL;NULL;7.05;NULL;0.4;NULL;0.4;2020.10.15;NULL;NULL;P20202
22886;3020V;NULL;NULL;NULL;7.05;NULL;0.4;NULL;0.4;2020.10.15;NULL;NULL;P20202
22899;GT-01;NULL;NULL;NULL;3;NULL;2.34;NULL;4.25;2017.01.01;NULL;NULL;PGYGAL
22900;GP-01;NULL;NULL;NULL;1.85;NULL;2.155;NULL;0.12;2017.01.01;NULL;NULL;PGYGAL
22901;GP-02;NULL;NULL;NULL;1.155;NULL;2.155;NULL;0.15;2017.01.01;NULL;NULL;PGYGAL
22914;3408;NULL;NULL;NULL;8.75;NULL;0.4;NULL;0.4;2020.11.11;NULL;NULL;P20209
22915;3412;NULL;NULL;NULL;8.75;NULL;0.4;NULL;0.4;2020.11.11;NULL;NULL;P20209
22916;3409;NULL;NULL;NULL;8.75;NULL;0.4;NULL;0.4;2020.11.11;NULL;NULL;P20209
22917;3409;NULL;NULL;NULL;8.75;NULL;0.4;NULL;0.4;2020.11.11;NULL;NULL;P20209
22918;3410;NULL;NULL;NULL;8.75;NULL;0.4;NULL;0.4;2020.11.11;NULL;NULL;P20209
22919;3410;NULL;NULL;NULL;8.75;NULL;0.4;NULL;0.4;2020.11.11;NULL;NULL;P20209
22920;3401;NULL;NULL;NULL;8.75;NULL;0.4;NULL;0.4;2020.11.11;NULL;NULL;P20209
22921;3401;NULL;NULL;NULL;8.75;NULL;0.4;NULL;0.4;2020.11.11;NULL;NULL;P20209
22922;3402;NULL;NULL;NULL;8.75;NULL;0.4;NULL;0.4;2020.11.11;NULL;NULL;P20209
22913;3411;NULL;NULL;NULL;8.75;NULL;0.4;NULL;0.4;2020.11.11;NULL;NULL;P20209
22912;3407;NULL;NULL;NULL;8.75;NULL;0.4;NULL;0.4;2020.11.11;NULL;NULL;P20209
22911;GF-01 (L);NULL;NULL;NULL;4.45;NULL;2.54;NULL;0.18;2017.01.01;NULL;NULL;PGYGAL
22902;GP-03;NULL;NULL;NULL;0.2;NULL;2.155;NULL;0.1;2017.01.01;NULL;NULL;PGYGAL
22903;GF-01 (L);NULL;NULL;NULL;4.45;NULL;2.54;NULL;0.18;2017.01.01;NULL;NULL;PGYGAL
22904;GP-01;NULL;NULL;NULL;1.85;NULL;2.155;NULL;0.12;2017.01.01;NULL;NULL;PGYGAL
